STATION,NAME,DATE,TMAX,TMIN,daily_peak_load
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-09-30,94.0,70.0,73977.059614
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-01,95.0,68.0,75543.899323
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-02,94.0,71.0,75889.15969
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-03,91.0,71.0,74961.332653
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-04,90.0,66.0,69868.032212
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-05,92.0,68.0,72043.096791
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-06,93.0,70.0,75350.643964
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-07,95.0,72.0,74878.429327
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-08,94.0,73.0,73875.275216
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-09,91.0,72.0,73907.236543
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-10,92.0,67.0,70771.970119
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-11,89.0,61.0,68417.557936
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-12,88.0,63.0,68008.056197
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-13,88.0,62.0,70589.276393
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-14,90.0,62.0,70146.832366
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-15,89.0,62.0,69228.168961
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-16,89.0,63.0,65312.333055
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-17,90.0,69.0,70740.239532
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-18,94.0,72.0,66809.928246
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-19,90.0,62.0,61308.85247
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-20,89.0,55.0,69996.079021
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-21,94.0,70.0,66985.848381
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-22,85.0,62.0,61579.292886
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-23,88.0,61.0,64672.433327
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-24,87.0,66.0,62204.62035
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-25,80.0,62.0,56191.432796
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-26,82.0,62.0,59182.468775
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-27,86.0,61.0,65690.729029
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-28,89.0,62.0,61599.034919
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-29,69.0,54.0,49382.930595
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-30,71.0,49.0,49282.523709
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-10-31,73.0,47.0,49603.796958
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-01,76.0,50.0,48917.960395
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-02,74.0,50.0,48955.041735
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-03,76.0,49.0,52512.596734
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-04,78.0,47.0,53990.201815
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-05,83.0,54.0,58173.433874
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-06,82.0,59.0,59488.600805
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-07,86.0,62.0,61485.143608
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-08,85.0,66.0,59772.399257
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-09,73.0,53.0,50005.386149
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-10,61.0,40.0,52122.92774
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-11,73.0,37.0,53399.71095
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-12,83.0,53.0,53922.413568
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-13,83.0,57.0,57786.340394
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-14,84.0,58.0,59974.630451
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-15,84.0,57.0,60488.24078
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-16,86.0,61.0,60918.091626
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-17,84.0,69.0,64698.072221
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-18,84.0,66.0,63697.690945
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-19,85.0,66.0,62578.964229
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-20,86.0,68.0,58785.774011
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-21,88.0,68.0,59451.198942
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-22,79.0,62.0,53436.645363
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-23,75.0,56.0,50844.794113
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-24,83.0,66.0,54410.928536
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-25,83.0,62.0,55947.204128
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-26,70.0,51.0,50032.598212
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-27,65.0,48.0,49135.940519
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-28,67.0,43.0,49608.436382
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-29,76.0,59.0,50873.704459
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-11-30,68.0,47.0,55241.545302
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-01,47.0,43.0,58998.727666
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-02,55.0,37.0,60635.321813
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-03,55.0,40.0,57996.687786
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-04,54.0,45.0,58090.659169
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-05,51.0,43.0,58530.712222
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-06,69.0,46.0,52617.405548
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-07,74.0,53.0,53302.891643
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-08,60.0,42.0,58658.413884
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-09,66.0,38.0,60393.919567
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-10,74.0,44.0,54584.478039
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-11,69.0,42.0,57261.642254
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-12,79.0,50.0,52089.565175
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-13,80.0,58.0,51672.472416
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-14,69.0,39.0,57366.374079
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-15,54.0,31.0,63130.746827
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-16,62.0,37.0,57797.628514
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-17,64.0,58.0,50467.954303
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-18,78.0,56.0,52380.176596
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-19,68.0,41.0,55284.895642
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-20,81.0,47.0,50414.240377
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-21,83.0,66.0,51572.107092
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-22,82.0,65.0,54787.53189
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-23,81.0,66.0,56287.040289
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-24,79.0,67.0,55598.602975
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-25,81.0,66.0,52468.560493
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-26,83.0,70.0,57457.974104
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-27,83.0,68.0,55892.486012
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-28,84.0,63.0,54710.54162
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-29,63.0,43.0,59832.974794
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-30,56.0,35.0,59587.916364
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2025-12-31,67.0,32.0,58890.225409
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-01,74.0,38.0,48980.306254
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-02,84.0,65.0,52515.439386
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-03,76.0,54.0,50069.760481
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-04,68.0,45.0,50345.961667
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-05,79.0,45.0,53310.049675
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-06,82.0,65.0,54505.863682
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-07,81.0,66.0,54450.409626
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-08,80.0,70.0,54527.237983
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-09,81.0,65.0,52899.635266
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-10,66.0,46.0,53453.01089
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-11,66.0,39.0,55222.625101
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-12,61.0,41.0,58520.246225
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-13,56.0,43.0,55109.681065
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-14,68.0,48.0,54860.199239
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-15,60.0,40.0,60382.559772
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-16,76.0,40.0,56087.504252
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-17,58.0,40.0,58420.928479
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-18,57.0,32.0,64128.3109
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-19,68.0,32.0,62008.489616
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-20,67.0,41.0,60761.329442
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-21,67.0,58.0,52331.931866
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-22,63.0,60.0,53347.802453
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-23,64.0,60.0,57914.607078
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-24,62.0,35.0,70522.511668
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-25,35.0,24.0,74287.726262
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-26,39.0,24.0,75571.570086
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-27,50.0,23.0,74369.587797
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-28,60.0,30.0,68122.75327
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-29,69.0,32.0,65731.592689
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-30,54.0,39.0,64361.491614
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-01-31,48.0,30.0,69823.436411
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-01,53.0,26.0,69611.88717
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-02,73.0,34.0,64863.537812
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-03,73.0,60.0,51847.299309
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-04,65.0,47.0,55732.109659
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-05,66.0,38.0,61552.886348
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-06,80.0,50.0,55076.022118
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-07,77.0,45.0,49034.483032
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-08,77.0,47.0,50139.790168
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-09,80.0,53.0,53477.297806
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-10,78.0,62.0,52251.735362
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-11,78.0,57.0,52257.711837
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-12,80.0,53.0,52581.511017
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-13,79.0,62.0,53209.505744
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-14,76.0,59.0,50659.767027
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-15,70.0,53.0,49819.242582
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-16,72.0,48.0,52890.245789
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-17,79.0,50.0,54573.481015
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-18,80.0,63.0,54503.292038
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-19,82.0,70.0,56053.567672
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-20,82.0,69.0,53302.001785
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-21,80.0,56.0,50213.48475
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-22,65.0,45.0,51150.764798
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-23,65.0,40.0,57982.751446
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-24,71.0,35.0,56868.256153
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-25,80.0,61.0,54191.322823
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-26,83.0,66.0,58082.50336
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-27,86.0,57.0,58448.561849
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-02-28,82.0,53.0,56546.386849
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-01,80.0,57.0,56379.597058
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-02,83.0,59.0,59550.565691
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-03,85.0,69.0,61623.117749
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-04,83.0,67.0,60234.786342
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-05,83.0,69.0,60476.857697
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-06,86.0,70.0,61113.286691
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-07,86.0,67.0,54560.27239
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-08,71.0,65.0,51308.069989
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-09,86.0,68.0,58709.185545
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-10,86.0,74.0,60591.871896
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-11,80.0,62.0,55686.429889
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-12,67.0,48.0,50418.420503
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-13,77.0,44.0,52074.796568
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-14,81.0,54.0,56053.592495
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-15,84.0,59.0,57148.494988
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-16,59.0,41.0,54253.318045
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-17,60.0,33.0,58973.850127
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-18,75.0,41.0,51992.274577
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-19,81.0,49.0,57331.781142
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-20,84.0,54.0,61645.240105
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-21,88.0,66.0,64030.852831
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-22,86.0,65.0,64509.393691
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-23,84.0,59.0,62749.27561
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-24,84.0,63.0,63839.696991
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-25,84.0,61.0,66514.945317
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-26,84.0,63.0,66285.882975
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-27,86.0,59.0,59442.701905
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-28,77.0,61.0,50115.638832
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-29,83.0,55.0,58009.143261
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-30,84.0,61.0,64219.488064
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-03-31,85.0,68.0,65586.993358
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2026-04-01,83.0,72.0,53245.717493
